Streams,Date,Genre
933304,8/7/2020,Hip Hop
932075,8/7/2020,Other
924486,8/7/2020,Edm
922433,8/7/2020,R&B
922391,8/7/2020,Reggaeton
919671,8/7/2020,Rap
904824,8/7/2020,Rap
900199,8/7/2020,Pop
894393,8/7/2020,Pop
891475,8/7/2020,Pop
889409,8/7/2020,Edm
886401,8/7/2020,Rap
878650,8/7/2020,Hip Hop
876816,8/7/2020,Pop
876341,8/7/2020,Pop
874103,8/7/2020,Pop
871540,8/7/2020,Rock
870951,8/7/2020,Pop
860541,8/7/2020,Rap
856629,8/7/2020,R&B
856539,8/7/2020,Hip Hop
853325,8/7/2020,Pop
851803,8/7/2020,Pop
850304,8/7/2020,Rock
848540,8/7/2020,Rap
846670,8/7/2020,Rock
843826,8/7/2020,Rap
841882,8/7/2020,Pop
839580,8/7/2020,Other
835635,8/7/2020,Hip Hop
808568,8/7/2020,Edm
799406,8/7/2020,Hip Hop
798854,8/7/2020,Pop
798290,8/7/2020,Pop
794265,8/7/2020,Hip Hop
793824,8/7/2020,Pop
783710,8/7/2020,Hip Hop
782338,8/7/2020,Pop
772049,8/7/2020,Edm
769243,8/7/2020,Reggaeton
769160,8/7/2020,Other
761730,8/7/2020,Hip Hop
761485,8/7/2020,Rap
760459,8/7/2020,Pop
756681,8/7/2020,Hip Hop
754332,8/7/2020,Pop
747368,8/7/2020,Reggaeton
739274,8/7/2020,Hip Hop
738360,8/7/2020,Rap
731583,8/7/2020,Rap
728920,8/7/2020,Pop
725418,8/7/2020,Reggaeton
722847,8/7/2020,Reggaeton
722843,8/7/2020,Pop
722591,8/7/2020,Edm
719815,8/7/2020,Reggaeton
710472,8/7/2020,Edm
710320,8/7/2020,Reggaeton
709756,8/7/2020,Rap
709731,8/7/2020,Rock
703620,8/7/2020,Pop
702998,8/7/2020,R&B
702488,8/7/2020,Edm
702203,8/7/2020,Hip Hop
698380,8/7/2020,Other
694225,8/7/2020,Hip Hop
691518,8/7/2020,Hip Hop
687487,8/7/2020,Hip Hop
687453,8/7/2020,Rock
685849,8/7/2020,Rap
681666,8/7/2020,Pop
681501,8/7/2020,Pop
680551,8/7/2020,Edm
680124,8/7/2020,Hip Hop
679782,8/7/2020,Rap
677589,8/7/2020,Rap
676980,8/7/2020,Rock
675527,8/7/2020,Reggaeton
675377,8/7/2020,Hip Hop
675035,8/7/2020,Rap
4956040,8/8/2020,Pop
4630043,8/8/2020,Hip Hop
4401454,8/8/2020,R&B
4249743,8/8/2020,Pop
4111085,8/8/2020,Rap
3389067,8/8/2020,Rap
3309480,8/8/2020,Rap
3145340,8/8/2020,Edm
2682223,8/8/2020,Reggaeton
2599748,8/8/2020,Rap
2536891,8/8/2020,Pop
2447899,8/8/2020,Reggaeton
2343742,8/8/2020,Pop
2315509,8/8/2020,Rap
2296997,8/8/2020,Reggaeton
2287982,8/8/2020,Rap
2276519,8/8/2020,Pop
2260543,8/8/2020,Edm
2251151,8/8/2020,Pop
2229642,8/8/2020,Other
2210969,8/8/2020,Reggaeton
2200952,8/8/2020,Rap
2122119,8/8/2020,Rap
2080399,8/8/2020,Pop
2077623,8/8/2020,Reggaeton
2054367,8/8/2020,Reggaeton
2032391,8/8/2020,Pop
1997493,8/8/2020,Other
1986539,8/8/2020,Rap
1979252,8/8/2020,R&B
1975996,8/8/2020,Pop
1911320,8/8/2020,Hip Hop
1896457,8/8/2020,Other
1879157,8/8/2020,Pop
1871211,8/8/2020,Other
1773095,8/8/2020,Pop
1767476,8/8/2020,Rap
1762782,8/8/2020,Other
1757525,8/8/2020,R&B
1693173,8/8/2020,Hip Hop
1670983,8/8/2020,R&B
1669985,8/8/2020,Pop
1669356,8/8/2020,Hip Hop
1666490,8/8/2020,Pop
1658905,8/8/2020,Pop
1650525,8/8/2020,Hip Hop
1646998,8/8/2020,Reggaeton
1584099,8/8/2020,Rap
1534067,8/8/2020,Pop
1491531,8/8/2020,Pop
1482160,8/8/2020,Reggaeton
1448098,8/8/2020,Pop
1408389,8/8/2020,Rap
1395437,8/8/2020,Pop
1383465,8/8/2020,Pop
1368354,8/8/2020,Reggaeton
1332516,8/8/2020,Edm
1302607,8/8/2020,Rap
1302374,8/8/2020,Pop
1290418,8/8/2020,Edm
1287812,8/8/2020,Rock
1283046,8/8/2020,Edm
1258475,8/8/2020,R&B
1252641,8/8/2020,Rap
1247216,8/8/2020,Pop
1242962,8/8/2020,R&B
1234984,8/8/2020,Pop
1206264,8/8/2020,Pop
1202921,8/8/2020,Rap
1195802,8/8/2020,Reggaeton
1194967,8/8/2020,Rap
1166159,8/8/2020,R&B
1148784,8/8/2020,Rap
1134577,8/8/2020,Rap
1132277,8/8/2020,Rock
1132119,8/8/2020,Other
1123252,8/8/2020,Reggaeton
1117751,8/8/2020,Hip Hop
1115562,8/8/2020,Rap
1113737,8/8/2020,Rap
1112342,8/8/2020,Reggaeton
1083993,8/8/2020,Reggaeton
1080436,8/8/2020,Pop
1078818,8/8/2020,Reggaeton
1070594,8/8/2020,Edm
1068536,8/8/2020,Rap
1061732,8/8/2020,Other
1055763,8/8/2020,Reggaeton
1050286,8/8/2020,R&B
1046170,8/8/2020,Other
1030457,8/8/2020,Reggaeton
1022860,8/8/2020,Rap
1020590,8/8/2020,Pop
997914,8/8/2020,Pop
997616,8/8/2020,Pop
994265,8/8/2020,Rap
993783,8/8/2020,Pop
989866,8/8/2020,Pop
988136,8/8/2020,Edm
983467,8/8/2020,Rap
969060,8/8/2020,Pop
967235,8/8/2020,Rock
954057,8/8/2020,Pop
949936,8/8/2020,Rap
946038,8/8/2020,Rap
940088,8/8/2020,Pop
935561,8/8/2020,Other
931887,8/8/2020,Reggaeton
930071,8/8/2020,Rock
921605,8/8/2020,Rap
917484,8/8/2020,Pop
916301,8/8/2020,Rock
915532,8/8/2020,Edm
910451,8/8/2020,Hip Hop
892918,8/8/2020,Rock
891891,8/8/2020,Pop
888230,8/8/2020,Hip Hop
882162,8/8/2020,Hip Hop
881717,8/8/2020,Hip Hop
881179,8/8/2020,Edm
880501,8/8/2020,Hip Hop
878168,8/8/2020,Other
877295,8/8/2020,Pop
867493,8/8/2020,Rap
863241,8/8/2020,R&B
859161,8/8/2020,Rap
858240,8/8/2020,Rap
858231,8/8/2020,Pop
857279,8/8/2020,Pop
851574,8/8/2020,Pop
850202,8/8/2020,Rock
849397,8/8/2020,Hip Hop
846236,8/8/2020,R&B
845566,8/8/2020,Pop
841947,8/8/2020,Rock
839022,8/8/2020,Rap
836150,8/8/2020,R&B
834715,8/8/2020,Rap
834116,8/8/2020,Rap
827904,8/8/2020,Pop
816499,8/8/2020,Pop
815105,8/8/2020,Pop
815092,8/8/2020,Pop
802810,8/8/2020,Hip Hop
799673,8/8/2020,Pop
786770,8/8/2020,Pop
776222,8/8/2020,Hip Hop
767042,8/8/2020,Hip Hop
761969,8/8/2020,Other
759389,8/8/2020,Reggaeton
756398,8/8/2020,Reggaeton
754856,8/8/2020,Edm
753156,8/8/2020,Pop
752427,8/8/2020,Reggaeton
744688,8/8/2020,Reggaeton
744462,8/8/2020,Pop
740782,8/8/2020,Pop
739982,8/8/2020,Rap
739396,8/8/2020,Hip Hop
739264,8/8/2020,Pop
737961,8/8/2020,Hip Hop
735483,8/8/2020,Rap
733270,8/8/2020,Rap
732804,8/8/2020,Pop
732314,8/8/2020,Rap
731732,8/8/2020,Rap
731603,8/8/2020,Rock
730396,8/8/2020,Reggaeton
728959,8/8/2020,Hip Hop
726280,8/8/2020,Edm
725089,8/8/2020,Pop
722334,8/8/2020,Rock
718967,8/8/2020,Reggaeton
708430,8/8/2020,Rock
706015,8/8/2020,Edm
701946,8/8/2020,Hip Hop
700325,8/8/2020,Rock
699256,8/8/2020,Edm
692652,8/8/2020,Reggaeton
690898,8/8/2020,Other
689716,8/8/2020,Reggaeton
688591,8/8/2020,Pop
687523,8/8/2020,Rap
687242,8/8/2020,Pop
680832,8/8/2020,Edm
680634,8/8/2020,Reggaeton
680475,8/8/2020,Pop
680300,8/8/2020,R&B
674506,8/8/2020,Rap
674499,8/8/2020,Hip Hop
673615,8/8/2020,Hip Hop
672160,8/8/2020,Rock
671489,8/8/2020,Rock
671366,8/8/2020,Reggaeton
669101,8/8/2020,Rock
667588,8/8/2020,Reggaeton
665289,8/8/2020,Pop
665270,8/8/2020,Pop
664165,8/8/2020,Hip Hop
664119,8/8/2020,Pop
4250259,8/9/2020,Pop
4049807,8/9/2020,Hip Hop
3831298,8/9/2020,Rap
3807015,8/9/2020,R&B
3708701,8/9/2020,Pop
2898621,8/9/2020,Rap
2871393,8/9/2020,Rap
2669056,8/9/2020,Edm
2403590,8/9/2020,Rap
2334256,8/9/2020,Reggaeton
2210466,8/9/2020,Pop
2206336,8/9/2020,Reggaeton
2185553,8/9/2020,Rap
2113891,8/9/2020,Rap
2067850,8/9/2020,Pop
2030317,8/9/2020,Reggaeton
2008458,8/9/2020,Pop
1974739,8/9/2020,Reggaeton
1948832,8/9/2020,Other
1928494,8/9/2020,Other
1918675,8/9/2020,Pop
1873815,8/9/2020,Rap
1867986,8/9/2020,Rap
1851415,8/9/2020,Reggaeton
1845613,8/9/2020,Edm
1838791,8/9/2020,Rap
1824541,8/9/2020,Reggaeton
1808745,8/9/2020,Pop
1774509,8/9/2020,Pop
1766822,8/9/2020,R&B
1765343,8/9/2020,Pop
1747453,8/9/2020,Pop
1710257,8/9/2020,Hip Hop
1680941,8/9/2020,Other
1661960,8/9/2020,Other
1658735,8/9/2020,Other
1631134,8/9/2020,Rap
1604967,8/9/2020,Pop
1591096,8/9/2020,Pop
1556363,8/9/2020,Pop
1554249,8/9/2020,R&B
1499328,8/9/2020,Hip Hop
1496228,8/9/2020,Hip Hop
1495150,8/9/2020,Reggaeton
1480536,8/9/2020,R&B
1450903,8/9/2020,Rap
1448783,8/9/2020,Pop
1433089,8/9/2020,Hip Hop
1377066,8/9/2020,Pop
1311371,8/9/2020,Pop
1291286,8/9/2020,Rap
1285825,8/9/2020,Pop
1282281,8/9/2020,Reggaeton
1233731,8/9/2020,Pop
1220501,8/9/2020,Pop
1213650,8/9/2020,Rap
1198667,8/9/2020,Reggaeton
1195567,8/9/2020,Pop
1169490,8/9/2020,R&B
1164024,8/9/2020,Rock
1162448,8/9/2020,Rap
1159855,8/9/2020,Rap
1141974,8/9/2020,Edm
1126754,8/9/2020,Pop
1102768,8/9/2020,Rap
1091794,8/9/2020,R&B
1091340,8/9/2020,Edm
1079383,8/9/2020,Pop
1075739,8/9/2020,Edm
1068666,8/9/2020,Reggaeton
1054729,8/9/2020,Rap
1052597,8/9/2020,R&B
1035862,8/9/2020,Pop
1035638,8/9/2020,Other
1030463,8/9/2020,Rap
1029022,8/9/2020,Rap
1021692,8/9/2020,Hip Hop
1009228,8/9/2020,Rap
997532,8/9/2020,Pop
996965,8/9/2020,Reggaeton
996661,8/9/2020,Rock
987752,8/9/2020,Reggaeton
973902,8/9/2020,Reggaeton
972707,8/9/2020,Reggaeton
970057,8/9/2020,Rap
968935,8/9/2020,Rap
968867,8/9/2020,Pop
959064,8/9/2020,Rap
952575,8/9/2020,Rap
939905,8/9/2020,Edm
936168,8/9/2020,Pop
935866,8/9/2020,Hip Hop
919197,8/9/2020,Pop
917684,8/9/2020,R&B
913446,8/9/2020,Reggaeton
910765,8/9/2020,Reggaeton
910102,8/9/2020,Pop
908053,8/9/2020,Pop
907295,8/9/2020,Other
904372,8/9/2020,Rock
901431,8/9/2020,Rap
901032,8/9/2020,Pop
876509,8/9/2020,Pop
875439,8/9/2020,Other
869704,8/9/2020,Rock
864897,8/9/2020,Other
855261,8/9/2020,Rock
852909,8/9/2020,Rap
852054,8/9/2020,Rap
844863,8/9/2020,R&B
843972,8/9/2020,Rock
843025,8/9/2020,Reggaeton
837956,8/9/2020,Hip Hop
837912,8/9/2020,Rap
829507,8/9/2020,Hip Hop
823601,8/9/2020,Pop
822457,8/9/2020,Hip Hop
815780,8/9/2020,Pop
813868,8/9/2020,Hip Hop
807613,8/9/2020,Rap
796879,8/9/2020,Hip Hop
795921,8/9/2020,Pop
795767,8/9/2020,Other
792345,8/9/2020,Pop
791015,8/9/2020,Rock
785089,8/9/2020,Hip Hop
784461,8/9/2020,Rap
781595,8/9/2020,Edm
776962,8/9/2020,R&B
775902,8/9/2020,Rock
763567,8/9/2020,Rap
760109,8/9/2020,Hip Hop
759167,8/9/2020,Pop
759067,8/9/2020,Edm
757350,8/9/2020,Pop
756544,8/9/2020,Pop
750997,8/9/2020,Pop
746142,8/9/2020,Pop
739619,8/9/2020,Pop
733917,8/9/2020,Rap
728549,8/9/2020,Pop
727932,8/9/2020,Rap
724121,8/9/2020,Pop
723489,8/9/2020,Pop
719526,8/9/2020,Pop
718848,8/9/2020,Pop
707808,8/9/2020,Pop
707245,8/9/2020,Rap
698503,8/9/2020,Edm
695014,8/9/2020,Edm
688913,8/9/2020,Pop
684448,8/9/2020,R&B
679383,8/9/2020,Pop
672006,8/9/2020,Hip Hop
670818,8/9/2020,Rap
670679,8/9/2020,Pop
670318,8/9/2020,Hip Hop
669910,8/9/2020,Reggaeton
669408,8/9/2020,Reggaeton
665851,8/9/2020,Reggaeton
664517,8/9/2020,Reggaeton
655879,8/9/2020,Hip Hop
653191,8/9/2020,Reggaeton
652555,8/9/2020,Rock
651199,8/9/2020,Pop
646219,8/9/2020,Rap
645768,8/9/2020,Other
635039,8/9/2020,R&B
632200,8/9/2020,Edm
632188,8/9/2020,Rap
631981,8/9/2020,Rock
630555,8/9/2020,Other
630490,8/9/2020,Pop
625603,8/9/2020,Rock
624373,8/9/2020,Hip Hop
623732,8/9/2020,Reggaeton
619252,8/9/2020,Hip Hop
614973,8/9/2020,Rap
614816,8/9/2020,Rock
614424,8/9/2020,Rap
611214,8/9/2020,Rap
609533,8/9/2020,Reggaeton
609457,8/9/2020,Pop
609152,8/9/2020,Hip Hop
607886,8/9/2020,Rock
606710,8/9/2020,Reggaeton
604863,8/9/2020,Rock
604561,8/9/2020,Reggaeton
604155,8/9/2020,Rap
603943,8/9/2020,Reggaeton
603651,8/9/2020,Rock
602805,8/9/2020,Rap
598253,8/9/2020,Rock
596546,8/9/2020,Rap
596486,8/9/2020,R&B
596158,8/9/2020,Hip Hop
594641,8/9/2020,Edm
594379,8/9/2020,Hip Hop
594196,8/9/2020,Pop
593723,8/9/2020,Edm
4449716,8/10/2020,Pop
4245490,8/10/2020,Hip Hop
4200139,8/10/2020,Rap
3922989,8/10/2020,Pop
3907134,8/10/2020,R&B
2985186,8/10/2020,Rap
2858760,8/10/2020,Rap
2790705,8/10/2020,Edm
2580466,8/10/2020,Rap
2456826,8/10/2020,Reggaeton
2347243,8/10/2020,Rap
2245004,8/10/2020,Rap
2219942,8/10/2020,Pop
2184469,8/10/2020,Pop
2153740,8/10/2020,Pop
2149810,8/10/2020,Reggaeton
2114349,8/10/2020,Other
2041071,8/10/2020,Reggaeton
2037378,8/10/2020,Pop
2027032,8/10/2020,Edm
2020279,8/10/2020,Other
1944942,8/10/2020,Reggaeton
1936572,8/10/2020,Pop
1931723,8/10/2020,Rap
1923423,8/10/2020,Rap
1912896,8/10/2020,Pop
1900803,8/10/2020,Rap
1883328,8/10/2020,R&B
1881347,8/10/2020,Pop
1879316,8/10/2020,Reggaeton
1872948,8/10/2020,Other
1827590,8/10/2020,Reggaeton
1826331,8/10/2020,Other
1808049,8/10/2020,Pop
1766542,8/10/2020,Hip Hop
1728799,8/10/2020,Pop
1710982,8/10/2020,Rap
1705493,8/10/2020,Pop
1694407,8/10/2020,Other
1677799,8/10/2020,R&B
1663750,8/10/2020,Pop
1616768,8/10/2020,Hip Hop
1597006,8/10/2020,Reggaeton
1588093,8/10/2020,Hip Hop
1566382,8/10/2020,Pop
1554981,8/10/2020,R&B
1512183,8/10/2020,Hip Hop
1501111,8/10/2020,Rap
1464135,8/10/2020,Pop
1395375,8/10/2020,Pop
1383681,8/10/2020,Pop
1353849,8/10/2020,Rap
1317907,8/10/2020,Pop
1288648,8/10/2020,Reggaeton
1271108,8/10/2020,Rap
1259302,8/10/2020,Reggaeton
1251801,8/10/2020,Pop
1250923,8/10/2020,Edm
1241297,8/10/2020,Rock
1226878,8/10/2020,R&B
1223601,8/10/2020,Pop
1221495,8/10/2020,Rap
1200634,8/10/2020,Rap
1168426,8/10/2020,Pop
1155520,8/10/2020,R&B
1150831,8/10/2020,Rap
1149628,8/10/2020,Edm
1133856,8/10/2020,Pop
1130413,8/10/2020,R&B
1115966,8/10/2020,Pop
1108744,8/10/2020,Edm
1105322,8/10/2020,Rock
1102717,8/10/2020,Rap
1093150,8/10/2020,Other
1081590,8/10/2020,Pop
1073316,8/10/2020,Rap
1069057,8/10/2020,Reggaeton
1060686,8/10/2020,Hip Hop
1057193,8/10/2020,Rap
1055239,8/10/2020,Rap
1042837,8/10/2020,Hip Hop
1037896,8/10/2020,Rap
1034698,8/10/2020,Pop
1033573,8/10/2020,Rap
1022410,8/10/2020,Edm
1016646,8/10/2020,Rap
1006103,8/10/2020,Rap
1001338,8/10/2020,Pop
999254,8/10/2020,Pop
997223,8/10/2020,Pop
996707,8/10/2020,Pop
987836,8/10/2020,Reggaeton
968723,8/10/2020,Rock
961629,8/10/2020,Reggaeton
960081,8/10/2020,Pop
957252,8/10/2020,Reggaeton
955133,8/10/2020,Rap
952796,8/10/2020,R&B
937236,8/10/2020,Reggaeton
929597,8/10/2020,Rock
925468,8/10/2020,Other
924073,8/10/2020,Reggaeton
920902,8/10/2020,Pop
912077,8/10/2020,Rock
906269,8/10/2020,Reggaeton
902794,8/10/2020,R&B
902097,8/10/2020,Rock
897659,8/10/2020,Rap
895133,8/10/2020,Other
890400,8/10/2020,Other
888643,8/10/2020,Rap
881868,8/10/2020,Pop
878209,8/10/2020,Hip Hop
878138,8/10/2020,Hip Hop
876747,8/10/2020,Pop
875534,8/10/2020,Hip Hop
873123,8/10/2020,Pop
872025,8/10/2020,Hip Hop
857591,8/10/2020,Rap
847553,8/10/2020,Reggaeton
845907,8/10/2020,R&B
844117,8/10/2020,Rap
839037,8/10/2020,Hip Hop
831879,8/10/2020,Pop
819032,8/10/2020,Pop
818619,8/10/2020,Edm
817483,8/10/2020,Edm
814343,8/10/2020,Pop
810782,8/10/2020,Rock
809719,8/10/2020,Pop
809512,8/10/2020,Hip Hop
803836,8/10/2020,Pop
798276,8/10/2020,Hip Hop
797324,8/10/2020,Rap
795452,8/10/2020,Pop
794594,8/10/2020,Rap
793441,8/10/2020,Pop
788915,8/10/2020,Rap
788855,8/10/2020,Rap
783802,8/10/2020,Pop
778609,8/10/2020,Other
771333,8/10/2020,Pop
768403,8/10/2020,Pop
767687,8/10/2020,Hip Hop
765881,8/10/2020,Pop
758855,8/10/2020,Pop
753484,8/10/2020,Rock
751899,8/10/2020,Pop
748725,8/10/2020,Pop
742392,8/10/2020,Reggaeton
742049,8/10/2020,Pop
741217,8/10/2020,R&B
733264,8/10/2020,Edm
730057,8/10/2020,Rap
728214,8/10/2020,Edm
724600,8/10/2020,Hip Hop
723441,8/10/2020,Rap
704001,8/10/2020,Pop
692120,8/10/2020,Rap
687269,8/10/2020,Reggaeton
684310,8/10/2020,Hip Hop
679691,8/10/2020,Reggaeton
672713,8/10/2020,Hip Hop
672475,8/10/2020,R&B
671167,8/10/2020,Edm
665851,8/10/2020,Rock
662826,8/10/2020,Rock
661895,8/10/2020,Other
661789,8/10/2020,Pop
659182,8/10/2020,Reggaeton
658092,8/10/2020,Rap
658059,8/10/2020,Other
655635,8/10/2020,Pop
652036,8/10/2020,Hip Hop
651112,8/10/2020,Rock
650580,8/10/2020,Rap
648802,8/10/2020,Reggaeton
647519,8/10/2020,Rap
645884,8/10/2020,Pop
643781,8/10/2020,Hip Hop
639926,8/10/2020,Pop
639028,8/10/2020,Hip Hop
638511,8/10/2020,Reggaeton
637836,8/10/2020,Pop
636023,8/10/2020,Rap
634812,8/10/2020,Rap
631887,8/10/2020,Rock
630982,8/10/2020,Rap
630979,8/10/2020,Pop
630462,8/10/2020,Hip Hop
628773,8/10/2020,Rap
628619,8/10/2020,Pop
627585,8/10/2020,Rap
625625,8/10/2020,R&B
625016,8/10/2020,Rap
621942,8/10/2020,Reggaeton
619988,8/10/2020,Rap
619885,8/10/2020,Pop
619259,8/10/2020,Edm
618546,8/10/2020,Pop
4769888,8/11/2020,Rap
4507180,8/11/2020,Pop
4309316,8/11/2020,Hip Hop
4011673,8/11/2020,Pop
3971496,8/11/2020,R&B
3050998,8/11/2020,Rap
2832929,8/11/2020,Edm
2767404,8/11/2020,Rap
2607184,8/11/2020,Rap
2500600,8/11/2020,Reggaeton
2405526,8/11/2020,Rap
2268295,8/11/2020,Rap
2238924,8/11/2020,Pop
2152132,8/11/2020,Pop
2151626,8/11/2020,Reggaeton
2142362,8/11/2020,Other
2123880,8/11/2020,Pop
2107735,8/11/2020,Edm
2065000,8/11/2020,Pop
2061550,8/11/2020,Reggaeton
2040050,8/11/2020,Other
2039521,8/11/2020,Other
1992367,8/11/2020,Pop
1975079,8/11/2020,R&B
1945710,8/11/2020,Rap
1940332,8/11/2020,Rap
1932063,8/11/2020,Other
1928293,8/11/2020,Reggaeton
1904589,8/11/2020,Pop
1889640,8/11/2020,Rap
1887138,8/11/2020,Pop
1881647,8/11/2020,Reggaeton
1865461,8/11/2020,Pop
1842196,8/11/2020,Reggaeton
1783821,8/11/2020,Hip Hop
1753571,8/11/2020,Pop
1725397,8/11/2020,R&B
1725314,8/11/2020,Rap
1719015,8/11/2020,Pop
1716158,8/11/2020,Other
1692727,8/11/2020,Hip Hop
1684006,8/11/2020,Pop
1654407,8/11/2020,Reggaeton
1597742,8/11/2020,Pop
1569016,8/11/2020,Hip Hop
1563704,8/11/2020,R&B
1549912,8/11/2020,Hip Hop
1510254,8/11/2020,Rap
1488514,8/11/2020,Pop
1423066,8/11/2020,Pop
1407061,8/11/2020,Pop
1379440,8/11/2020,Rap
1336092,8/11/2020,Reggaeton
1277233,8/11/2020,Rap
1274362,8/11/2020,Edm
1271467,8/11/2020,Reggaeton
1271066,8/11/2020,Pop
1267347,8/11/2020,Pop
1256551,8/11/2020,Rock
1231314,8/11/2020,R&B
1224879,8/11/2020,Pop
1224788,8/11/2020,Rap
1210230,8/11/2020,Rap
1183059,8/11/2020,Pop
1170351,8/11/2020,Edm
1169142,8/11/2020,R&B
1158578,8/11/2020,R&B
1152474,8/11/2020,Rap
1149080,8/11/2020,Pop
1130531,8/11/2020,Rock
1126475,8/11/2020,Pop
1125811,8/11/2020,Edm
1106259,8/11/2020,Rap
1096325,8/11/2020,Other
1095721,8/11/2020,Rap
1094135,8/11/2020,Pop
1083451,8/11/2020,Reggaeton
1077766,8/11/2020,Rap
1075587,8/11/2020,Rap
1073368,8/11/2020,Hip Hop
1057781,8/11/2020,Rap
1043590,8/11/2020,Hip Hop
1036655,8/11/2020,Edm
1033692,8/11/2020,Rap
1032620,8/11/2020,Pop
1022034,8/11/2020,Pop
1008249,8/11/2020,Rap
1004471,8/11/2020,Rap
1000162,8/11/2020,Pop
986564,8/11/2020,Reggaeton
975281,8/11/2020,R&B
974656,8/11/2020,Rap
968787,8/11/2020,Rock
967545,8/11/2020,Reggaeton
963136,8/11/2020,Pop
959249,8/11/2020,Reggaeton
957783,8/11/2020,Pop
938008,8/11/2020,Reggaeton
934984,8/11/2020,Pop
933118,8/11/2020,Rock
930372,8/11/2020,Rock
926190,8/11/2020,Other
924740,8/11/2020,Pop
924739,8/11/2020,Reggaeton
924246,8/11/2020,R&B
923665,8/11/2020,Reggaeton
922846,8/11/2020,Hip Hop
922541,8/11/2020,Other
918359,8/11/2020,Rock
894406,8/11/2020,Hip Hop
887808,8/11/2020,Pop
887745,8/11/2020,Other
886946,8/11/2020,Pop
883788,8/11/2020,Rap
881910,8/11/2020,Hip Hop
881430,8/11/2020,Rap
873349,8/11/2020,Pop
868994,8/11/2020,Hip Hop
865618,8/11/2020,Hip Hop
858223,8/11/2020,Rap
853207,8/11/2020,R&B
851188,8/11/2020,Rap
840590,8/11/2020,Reggaeton
838469,8/11/2020,Pop
831892,8/11/2020,Hip Hop
829668,8/11/2020,Edm
826460,8/11/2020,Pop
819341,8/11/2020,Rap
816257,8/11/2020,Edm
813629,8/11/2020,Rap
808231,8/11/2020,Hip Hop
807614,8/11/2020,Rock
806446,8/11/2020,Pop
805748,8/11/2020,Rap
805491,8/11/2020,Other
800972,8/11/2020,Pop
797266,8/11/2020,Hip Hop
787421,8/11/2020,Pop
786879,8/11/2020,Pop
784340,8/11/2020,Rap
777079,8/11/2020,Pop
776422,8/11/2020,Pop
773438,8/11/2020,Pop
772195,8/11/2020,Pop
771817,8/11/2020,Pop
769011,8/11/2020,Rap
763861,8/11/2020,Rap
761075,8/11/2020,Rock
759116,8/11/2020,Pop
749134,8/11/2020,Reggaeton
746754,8/11/2020,Edm
741904,8/11/2020,Rap
735809,8/11/2020,Edm
728967,8/11/2020,Rap
728196,8/11/2020,Hip Hop
718131,8/11/2020,Pop
712675,8/11/2020,Pop
712252,8/11/2020,Pop
711298,8/11/2020,Pop
705909,8/11/2020,Pop
703739,8/11/2020,Rap
701300,8/11/2020,R&B
685953,8/11/2020,Reggaeton
685118,8/11/2020,Hip Hop
684485,8/11/2020,Reggaeton
683456,8/11/2020,R&B
682222,8/11/2020,Edm
677797,8/11/2020,Hip Hop
676188,8/11/2020,Hip Hop
669519,8/11/2020,Rock
665707,8/11/2020,Rock
664961,8/11/2020,Hip Hop
664749,8/11/2020,Reggaeton
659430,8/11/2020,Other
659036,8/11/2020,Pop
655538,8/11/2020,Other
654669,8/11/2020,Reggaeton
652965,8/11/2020,Rap
652271,8/11/2020,Pop
652227,8/11/2020,Pop
652055,8/11/2020,Rock
647805,8/11/2020,Rap
645899,8/11/2020,Rock
642998,8/11/2020,Rap
640453,8/11/2020,Pop
639893,8/11/2020,Edm
639148,8/11/2020,Reggaeton
638974,8/11/2020,Pop
635896,8/11/2020,Reggaeton
633040,8/11/2020,Pop
632938,8/11/2020,Rap
631986,8/11/2020,Rap
630890,8/11/2020,Edm
626907,8/11/2020,Rap
626565,8/11/2020,Hip Hop
626496,8/11/2020,Rap
626283,8/11/2020,Pop
624820,8/11/2020,Hip Hop
622855,8/11/2020,Pop
620898,8/11/2020,Pop
5091081,8/12/2020,Rap
4573780,8/12/2020,Pop
4331757,8/12/2020,Hip Hop
4088388,8/12/2020,Pop
3997900,8/12/2020,R&B
3072406,8/12/2020,Rap
2898397,8/12/2020,Edm
2842716,8/12/2020,Rap
2640356,8/12/2020,Rap
2591399,8/12/2020,Reggaeton
2424799,8/12/2020,Rap
2283131,8/12/2020,Rap
2242909,8/12/2020,Pop
2225193,8/12/2020,Other
2195419,8/12/2020,Edm
2141144,8/12/2020,Reggaeton
2132046,8/12/2020,Pop
2110346,8/12/2020,Pop
2107042,8/12/2020,Reggaeton
2102528,8/12/2020,Other
2090945,8/12/2020,Pop
2050104,8/12/2020,Other
2016171,8/12/2020,Pop
2012223,8/12/2020,R&B
1961889,8/12/2020,Rap
1955018,8/12/2020,Other
1949937,8/12/2020,Reggaeton
1937806,8/12/2020,Rap
1914355,8/12/2020,Pop
1911269,8/12/2020,Rap
1887352,8/12/2020,Reggaeton
1872086,8/12/2020,Pop
1841018,8/12/2020,Reggaeton
1839953,8/12/2020,Pop
1774474,8/12/2020,Pop
1772681,8/12/2020,R&B
1770893,8/12/2020,Hip Hop
1746937,8/12/2020,Pop
1744102,8/12/2020,Other
1735398,8/12/2020,Rap
1727824,8/12/2020,Pop
1726300,8/12/2020,Hip Hop
1708364,8/12/2020,Reggaeton
1649216,8/12/2020,Pop
1564807,8/12/2020,R&B
1563488,8/12/2020,Hip Hop
