Streams,Date,Genre
689103,2/17/2020,R&B
685861,2/17/2020,Reggaeton
683053,2/17/2020,R&B
679676,2/17/2020,Pop
678371,2/17/2020,Pop
675948,2/17/2020,Rock
672585,2/17/2020,Pop
5943521,2/18/2020,Pop
5763703,2/18/2020,Rap
5701747,2/18/2020,R&B
4753680,2/18/2020,Pop
4620166,2/18/2020,Pop
4339313,2/18/2020,Pop
4033884,2/18/2020,Pop
3965183,2/18/2020,Reggaeton
3878033,2/18/2020,R&B
3679493,2/18/2020,Rap
3461908,2/18/2020,Hip Hop
3373714,2/18/2020,Pop
2977561,2/18/2020,Rap
2884629,2/18/2020,Hip Hop
2837428,2/18/2020,Pop
2791186,2/18/2020,Pop
2762429,2/18/2020,Rock
2611487,2/18/2020,Reggaeton
2496895,2/18/2020,Pop
2382540,2/18/2020,Pop
2294020,2/18/2020,Pop
2271424,2/18/2020,Pop
2232156,2/18/2020,Rap
2229088,2/18/2020,Pop
2219932,2/18/2020,Pop
2152218,2/18/2020,Pop
2123350,2/18/2020,Reggaeton
2090847,2/18/2020,Pop
2055251,2/18/2020,Rap
2040059,2/18/2020,Pop
2006877,2/18/2020,Rap
1873142,2/18/2020,Edm
1802211,2/18/2020,Reggaeton
1774197,2/18/2020,Rap
1752123,2/18/2020,Edm
1748230,2/18/2020,Rap
1743495,2/18/2020,Pop
1739203,2/18/2020,Reggaeton
1701702,2/18/2020,Rock
1689491,2/18/2020,Reggaeton
1660073,2/18/2020,Reggaeton
1596529,2/18/2020,Pop
1586421,2/18/2020,Hip Hop
1576279,2/18/2020,Pop
1562258,2/18/2020,Rap
1544130,2/18/2020,Rap
1519833,2/18/2020,Rock
1502448,2/18/2020,Hip Hop
1487994,2/18/2020,Pop
1472177,2/18/2020,Pop
1458880,2/18/2020,Hip Hop
1426130,2/18/2020,Reggaeton
1383848,2/18/2020,Pop
1383434,2/18/2020,Pop
1382621,2/18/2020,Pop
1343489,2/18/2020,Hip Hop
1333978,2/18/2020,Pop
1330722,2/18/2020,Rap
1311521,2/18/2020,Pop
1302622,2/18/2020,Hip Hop
1287711,2/18/2020,Reggaeton
1267128,2/18/2020,Hip Hop
1243087,2/18/2020,Rap
1239376,2/18/2020,R&B
1225305,2/18/2020,Rap
1166337,2/18/2020,Pop
1144655,2/18/2020,Rap
1136512,2/18/2020,Reggaeton
1135077,2/18/2020,Reggaeton
1133653,2/18/2020,Pop
1132738,2/18/2020,Pop
1110914,2/18/2020,Reggaeton
1108744,2/18/2020,Pop
1100281,2/18/2020,Hip Hop
1074266,2/18/2020,Pop
1066888,2/18/2020,Rap
1062752,2/18/2020,Hip Hop
1057992,2/18/2020,Rap
1055542,2/18/2020,Rap
1048445,2/18/2020,Pop
1040655,2/18/2020,Pop
1028232,2/18/2020,R&B
1026439,2/18/2020,Reggaeton
1023961,2/18/2020,Rap
1021767,2/18/2020,Pop
1012711,2/18/2020,Reggaeton
1006327,2/18/2020,Hip Hop
997090,2/18/2020,Hip Hop
996957,2/18/2020,Pop
993680,2/18/2020,Hip Hop
991789,2/18/2020,Hip Hop
988683,2/18/2020,Pop
981299,2/18/2020,Edm
979110,2/18/2020,Hip Hop
977527,2/18/2020,Pop
963011,2/18/2020,Pop
961300,2/18/2020,Rock
958053,2/18/2020,Pop
954929,2/18/2020,Rap
947333,2/18/2020,Pop
939947,2/18/2020,Rock
936530,2/18/2020,Hip Hop
928860,2/18/2020,R&B
921610,2/18/2020,Pop
919352,2/18/2020,Rap
918147,2/18/2020,Reggaeton
917375,2/18/2020,Rap
910435,2/18/2020,Pop
905626,2/18/2020,Reggaeton
902926,2/18/2020,Rock
898646,2/18/2020,Rock
897881,2/18/2020,Reggaeton
892171,2/18/2020,Pop
884847,2/18/2020,Pop
883708,2/18/2020,Hip Hop
881270,2/18/2020,Pop
879728,2/18/2020,Rap
875444,2/18/2020,Rap
874986,2/18/2020,Reggaeton
873659,2/18/2020,Rap
872932,2/18/2020,Pop
872342,2/18/2020,Other
868160,2/18/2020,Reggaeton
865787,2/18/2020,Pop
848863,2/18/2020,Pop
846909,2/18/2020,Pop
844523,2/18/2020,Pop
843524,2/18/2020,Pop
840164,2/18/2020,Hip Hop
839274,2/18/2020,Reggaeton
835083,2/18/2020,Hip Hop
834805,2/18/2020,Pop
834258,2/18/2020,Hip Hop
832272,2/18/2020,Pop
832092,2/18/2020,Rap
821236,2/18/2020,Hip Hop
819857,2/18/2020,Pop
814689,2/18/2020,Edm
813399,2/18/2020,Rap
811297,2/18/2020,Rap
808501,2/18/2020,Reggaeton
805995,2/18/2020,Reggaeton
805464,2/18/2020,Pop
799770,2/18/2020,Pop
797599,2/18/2020,Pop
796265,2/18/2020,Pop
792974,2/18/2020,Rap
789257,2/18/2020,Rap
787548,2/18/2020,Pop
783344,2/18/2020,Hip Hop
781065,2/18/2020,R&B
774977,2/18/2020,Rock
774010,2/18/2020,Pop
771051,2/18/2020,Pop
769281,2/18/2020,Hip Hop
764892,2/18/2020,Pop
760974,2/18/2020,Edm
757298,2/18/2020,Reggaeton
755793,2/18/2020,Edm
754648,2/18/2020,Pop
746667,2/18/2020,Rap
745907,2/18/2020,Edm
743594,2/18/2020,Rap
742604,2/18/2020,Edm
740263,2/18/2020,Rap
738202,2/18/2020,Hip Hop
735010,2/18/2020,Rap
734753,2/18/2020,Hip Hop
732235,2/18/2020,Pop
730092,2/18/2020,Other
725738,2/18/2020,Other
723791,2/18/2020,Pop
722820,2/18/2020,Pop
722695,2/18/2020,Reggaeton
722480,2/18/2020,Pop
722083,2/18/2020,Edm
720087,2/18/2020,Reggaeton
719918,2/18/2020,Other
717286,2/18/2020,Pop
715439,2/18/2020,Rap
713338,2/18/2020,Pop
711476,2/18/2020,R&B
708748,2/18/2020,Rock
706679,2/18/2020,R&B
705872,2/18/2020,Pop
704018,2/18/2020,Rock
701515,2/18/2020,Reggaeton
700276,2/18/2020,Pop
697665,2/18/2020,Rock
697084,2/18/2020,Pop
694665,2/18/2020,Pop
693582,2/18/2020,Rock
691841,2/18/2020,Pop
690796,2/18/2020,Pop
690520,2/18/2020,Reggaeton
689730,2/18/2020,Reggaeton
684721,2/18/2020,Hip Hop
682756,2/18/2020,Rock
681407,2/18/2020,Pop
676792,2/18/2020,Hip Hop
5983876,2/19/2020,R&B
5957301,2/19/2020,Pop
5749543,2/19/2020,Rap
4833667,2/19/2020,Pop
4633763,2/19/2020,Pop
4467091,2/19/2020,Pop
4037354,2/19/2020,Pop
4002459,2/19/2020,Reggaeton
3871618,2/19/2020,R&B
3714629,2/19/2020,Rap
3377555,2/19/2020,Pop
3276434,2/19/2020,R&B
3228916,2/19/2020,Hip Hop
3008049,2/19/2020,Rap
2985530,2/19/2020,Pop
2856658,2/19/2020,Hip Hop
2772896,2/19/2020,Rock
2700887,2/19/2020,Pop
2658748,2/19/2020,Reggaeton
2603655,2/19/2020,Pop
2461242,2/19/2020,Pop
2340900,2/19/2020,Pop
2301405,2/19/2020,Pop
2284564,2/19/2020,Pop
2243397,2/19/2020,Rap
2195823,2/19/2020,Pop
2138969,2/19/2020,Reggaeton
2138533,2/19/2020,Pop
2100261,2/19/2020,Rap
2058104,2/19/2020,Pop
2032587,2/19/2020,Rap
1983033,2/19/2020,Pop
1890286,2/19/2020,Edm
1822026,2/19/2020,Reggaeton
1782042,2/19/2020,Pop
1775951,2/19/2020,Edm
1768826,2/19/2020,Rap
1763604,2/19/2020,Reggaeton
1750970,2/19/2020,Rap
1737650,2/19/2020,Reggaeton
1681608,2/19/2020,Rock
1676668,2/19/2020,Reggaeton
1655552,2/19/2020,Pop
1586135,2/19/2020,Rap
1568203,2/19/2020,Rap
1566786,2/19/2020,Pop
1563645,2/19/2020,Hip Hop
1529401,2/19/2020,Pop
1525377,2/19/2020,Hip Hop
1521886,2/19/2020,Rock
1490984,2/19/2020,Pop
1462279,2/19/2020,Hip Hop
1419312,2/19/2020,Pop
1418113,2/19/2020,Reggaeton
1410341,2/19/2020,Pop
1367414,2/19/2020,Rap
1353638,2/19/2020,Pop
1335143,2/19/2020,Pop
1330944,2/19/2020,Rap
1326424,2/19/2020,Pop
1324605,2/19/2020,Hip Hop
1309847,2/19/2020,Reggaeton
1308739,2/19/2020,Hip Hop
1294381,2/19/2020,Hip Hop
1255913,2/19/2020,R&B
1238371,2/19/2020,Pop
1238279,2/19/2020,Rap
1235951,2/19/2020,Other
1228313,2/19/2020,Pop
1156767,2/19/2020,Reggaeton
1150577,2/19/2020,Pop
1148384,2/19/2020,Rap
1148021,2/19/2020,Reggaeton
1124141,2/19/2020,Reggaeton
1117873,2/19/2020,R&B
1117563,2/19/2020,Hip Hop
1088735,2/19/2020,Rap
1088153,2/19/2020,Rap
1081452,2/19/2020,Rap
1077176,2/19/2020,Pop
1070570,2/19/2020,Hip Hop
1060484,2/19/2020,Pop
1058608,2/19/2020,Pop
1044891,2/19/2020,Rap
1042053,2/19/2020,Hip Hop
1031208,2/19/2020,Reggaeton
1028234,2/19/2020,Reggaeton
1025340,2/19/2020,Hip Hop
1021747,2/19/2020,Pop
1011717,2/19/2020,Hip Hop
1010594,2/19/2020,Edm
1008147,2/19/2020,Hip Hop
1000479,2/19/2020,Rap
994589,2/19/2020,Pop
980501,2/19/2020,Pop
979315,2/19/2020,Pop
976827,2/19/2020,R&B
975764,2/19/2020,Rock
968050,2/19/2020,Pop
967015,2/19/2020,Rap
951108,2/19/2020,Rap
950701,2/19/2020,Hip Hop
949862,2/19/2020,Rock
936155,2/19/2020,Rap
931584,2/19/2020,Hip Hop
930604,2/19/2020,Reggaeton
926748,2/19/2020,Pop
918896,2/19/2020,Rock
918523,2/19/2020,Reggaeton
918297,2/19/2020,Pop
910720,2/19/2020,Hip Hop
909038,2/19/2020,Reggaeton
908632,2/19/2020,Pop
906656,2/19/2020,Pop
903807,2/19/2020,Rap
903189,2/19/2020,Pop
899716,2/19/2020,Reggaeton
897522,2/19/2020,Pop
895011,2/19/2020,Rap
887516,2/19/2020,Reggaeton
878294,2/19/2020,Pop
877364,2/19/2020,Rock
874707,2/19/2020,Hip Hop
869356,2/19/2020,Rap
867124,2/19/2020,Rap
860294,2/19/2020,Rap
857096,2/19/2020,Hip Hop
855439,2/19/2020,Pop
855119,2/19/2020,Pop
854143,2/19/2020,Pop
852240,2/19/2020,Reggaeton
842481,2/19/2020,Pop
837890,2/19/2020,Rap
836598,2/19/2020,Pop
835431,2/19/2020,Other
834347,2/19/2020,Pop
833322,2/19/2020,Pop
829552,2/19/2020,Reggaeton
828853,2/19/2020,Other
828853,2/19/2020,Edm
828359,2/19/2020,Pop
823348,2/19/2020,Pop
822843,2/19/2020,Hip Hop
818850,2/19/2020,Rap
817221,2/19/2020,Hip Hop
815980,2/19/2020,Reggaeton
813941,2/19/2020,Pop
812373,2/19/2020,Pop
812022,2/19/2020,Pop
806170,2/19/2020,Pop
804736,2/19/2020,Pop
804161,2/19/2020,Hip Hop
800345,2/19/2020,Rap
796009,2/19/2020,Pop
787506,2/19/2020,Pop
787440,2/19/2020,Edm
785433,2/19/2020,Rock
785087,2/19/2020,R&B
782314,2/19/2020,Pop
782006,2/19/2020,Hip Hop
777904,2/19/2020,Reggaeton
776634,2/19/2020,Rap
772480,2/19/2020,Pop
770795,2/19/2020,Hip Hop
763129,2/19/2020,Edm
762210,2/19/2020,Edm
755130,2/19/2020,Edm
753328,2/19/2020,Pop
751901,2/19/2020,Edm
750915,2/19/2020,Pop
747750,2/19/2020,Pop
746497,2/19/2020,Rap
744044,2/19/2020,Rap
743035,2/19/2020,Rap
735059,2/19/2020,Pop
733099,2/19/2020,Reggaeton
732482,2/19/2020,Other
731308,2/19/2020,Pop
729021,2/19/2020,Reggaeton
728728,2/19/2020,Other
725408,2/19/2020,Hip Hop
725344,2/19/2020,R&B
717527,2/19/2020,Hip Hop
717106,2/19/2020,Rock
716983,2/19/2020,R&B
716638,2/19/2020,Rock
716090,2/19/2020,Pop
715706,2/19/2020,Pop
714314,2/19/2020,Hip Hop
712905,2/19/2020,Reggaeton
712420,2/19/2020,Rock
711961,2/19/2020,Pop
710759,2/19/2020,R&B
710632,2/19/2020,Pop
707878,2/19/2020,Hip Hop
701595,2/19/2020,Rap
701201,2/19/2020,Rock
700839,2/19/2020,Reggaeton
698145,2/19/2020,Pop
696898,2/19/2020,Rock
6127151,2/20/2020,R&B
5980798,2/20/2020,Pop
5643872,2/20/2020,Rap
4753045,2/20/2020,Pop
4601096,2/20/2020,Pop
4231654,2/20/2020,Pop
4152572,2/20/2020,R&B
4067362,2/20/2020,Reggaeton
3991664,2/20/2020,Pop
3821073,2/20/2020,R&B
3701589,2/20/2020,Rap
3320102,2/20/2020,Pop
3107739,2/20/2020,Hip Hop
2973214,2/20/2020,Rap
2929635,2/20/2020,Pop
2795671,2/20/2020,Hip Hop
2752244,2/20/2020,Rock
2665035,2/20/2020,Reggaeton
2596922,2/20/2020,Pop
2573239,2/20/2020,Pop
2460221,2/20/2020,Pop
2354160,2/20/2020,Pop
2345883,2/20/2020,Pop
2261604,2/20/2020,Pop
2245634,2/20/2020,Rap
2154530,2/20/2020,Pop
2149592,2/20/2020,Reggaeton
2110238,2/20/2020,Rap
2089331,2/20/2020,Pop
2080434,2/20/2020,Rap
2057519,2/20/2020,Pop
1936852,2/20/2020,Pop
1891515,2/20/2020,Edm
1819006,2/20/2020,Pop
1817361,2/20/2020,Reggaeton
1775491,2/20/2020,Reggaeton
1764918,2/20/2020,Reggaeton
1745913,2/20/2020,Edm
1736068,2/20/2020,Rap
1719838,2/20/2020,Reggaeton
1701200,2/20/2020,Rap
1670808,2/20/2020,Pop
1621578,2/20/2020,Rock
1598654,2/20/2020,Rap
1567491,2/20/2020,Rap
1530903,2/20/2020,Pop
1528305,2/20/2020,Hip Hop
1511504,2/20/2020,Pop
1509099,2/20/2020,Hip Hop
1502166,2/20/2020,Rock
1441221,2/20/2020,Hip Hop
1426446,2/20/2020,Reggaeton
1426173,2/20/2020,Pop
1417953,2/20/2020,Pop
1417001,2/20/2020,Rap
1412368,2/20/2020,Pop
1369789,2/20/2020,Other
1368857,2/20/2020,Rap
1363684,2/20/2020,Pop
1340484,2/20/2020,Pop
1329476,2/20/2020,Reggaeton
1313809,2/20/2020,Hip Hop
1296428,2/20/2020,Hip Hop
1263666,2/20/2020,Pop
1262117,2/20/2020,Pop
1237317,2/20/2020,R&B
1231683,2/20/2020,Rap
1212806,2/20/2020,Pop
1208367,2/20/2020,Hip Hop
1170203,2/20/2020,Pop
1166909,2/20/2020,Reggaeton
1162557,2/20/2020,R&B
1156410,2/20/2020,Reggaeton
1142745,2/20/2020,Reggaeton
1137303,2/20/2020,Rap
1113714,2/20/2020,Rap
1102839,2/20/2020,Hip Hop
1083542,2/20/2020,Rap
1081177,2/20/2020,Rap
1077363,2/20/2020,Rap
1069484,2/20/2020,Hip Hop
1066904,2/20/2020,Pop
1066852,2/20/2020,Pop
1049063,2/20/2020,Pop
1040783,2/20/2020,Rap
1040202,2/20/2020,Hip Hop
1031877,2/20/2020,Reggaeton
1025115,2/20/2020,Hip Hop
1023962,2/20/2020,Hip Hop
1019019,2/20/2020,Edm
1019000,2/20/2020,Reggaeton
1000362,2/20/2020,Hip Hop
975099,2/20/2020,Rap
970112,2/20/2020,Rock
966537,2/20/2020,Pop
965169,2/20/2020,Pop
960383,2/20/2020,Rock
950878,2/20/2020,Pop
948326,2/20/2020,Other
942404,2/20/2020,Rap
939962,2/20/2020,Rap
937246,2/20/2020,Pop
932123,2/20/2020,Hip Hop
928983,2/20/2020,Reggaeton
928387,2/20/2020,Rock
925019,2/20/2020,Reggaeton
924034,2/20/2020,R&B
918192,2/20/2020,Pop
915654,2/20/2020,Reggaeton
915487,2/20/2020,Pop
910117,2/20/2020,Reggaeton
905714,2/20/2020,Rap
898300,2/20/2020,Rap
897963,2/20/2020,Hip Hop
896603,2/20/2020,Pop
890942,2/20/2020,Pop
888975,2/20/2020,Reggaeton
880824,2/20/2020,Pop
879950,2/20/2020,Pop
877437,2/20/2020,Hip Hop
866118,2/20/2020,Rock
860826,2/20/2020,Rap
860193,2/20/2020,Hip Hop
856784,2/20/2020,Hip Hop
856451,2/20/2020,Pop
855911,2/20/2020,Rap
852230,2/20/2020,Reggaeton
849282,2/20/2020,Pop
844088,2/20/2020,Rap
842543,2/20/2020,Rap
836018,2/20/2020,Hip Hop
835246,2/20/2020,Pop
834057,2/20/2020,Edm
830412,2/20/2020,Pop
828468,2/20/2020,Pop
821256,2/20/2020,Reggaeton
819481,2/20/2020,Pop
817111,2/20/2020,Reggaeton
816987,2/20/2020,Pop
816387,2/20/2020,Pop
811121,2/20/2020,Hip Hop
808419,2/20/2020,Pop
807882,2/20/2020,Pop
807552,2/20/2020,Pop
804036,2/20/2020,Rap
803954,2/20/2020,Pop
801811,2/20/2020,Pop
799338,2/20/2020,Rap
793730,2/20/2020,Pop
791971,2/20/2020,Rock
786802,2/20/2020,Pop
785712,2/20/2020,R&B
785488,2/20/2020,Reggaeton
784645,2/20/2020,Pop
783526,2/20/2020,Hip Hop
779683,2/20/2020,Rap
779120,2/20/2020,Edm
771546,2/20/2020,Hip Hop
771233,2/20/2020,Pop
766986,2/20/2020,Other
763047,2/20/2020,Edm
759382,2/20/2020,R&B
756905,2/20/2020,Edm
749482,2/20/2020,Rap
748914,2/20/2020,Pop
745888,2/20/2020,Pop
744317,2/20/2020,Rap
741668,2/20/2020,Pop
740907,2/20/2020,Pop
740231,2/20/2020,Pop
739851,2/20/2020,Rap
739809,2/20/2020,Edm
738876,2/20/2020,Other
737066,2/20/2020,Edm
731965,2/20/2020,Reggaeton
727861,2/20/2020,Pop
726850,2/20/2020,Reggaeton
725861,2/20/2020,R&B
724677,2/20/2020,Other
723947,2/20/2020,Hip Hop
722861,2/20/2020,Hip Hop
720909,2/20/2020,Reggaeton
719269,2/20/2020,Other
717685,2/20/2020,Rock
714385,2/20/2020,Rock
714317,2/20/2020,R&B
714047,2/20/2020,Pop
711972,2/20/2020,Hip Hop
709465,2/20/2020,Hip Hop
708594,2/20/2020,Pop
707782,2/20/2020,Pop
705974,2/20/2020,Rock
705276,2/20/2020,Pop
704789,2/20/2020,Pop
703768,2/20/2020,Rock
702910,2/20/2020,R&B
700038,2/20/2020,Reggaeton
699846,2/20/2020,Pop
698529,2/20/2020,Pop
697827,2/20/2020,Reggaeton
6586353,2/21/2020,R&B
6331977,2/21/2020,Pop
6060368,2/21/2020,Rap
5999269,2/21/2020,R&B
4852509,2/21/2020,Pop
4814678,2/21/2020,Pop
4395076,2/21/2020,Reggaeton
4157454,2/21/2020,Pop
3942954,2/21/2020,Pop
3935077,2/21/2020,R&B
3821186,2/21/2020,Rap
3279149,2/21/2020,Pop
3253638,2/21/2020,Hip Hop
3073144,2/21/2020,Reggaeton
3051759,2/21/2020,Rap
2932881,2/21/2020,Pop
2837473,2/21/2020,Hip Hop
2813546,2/21/2020,Rock
2661567,2/21/2020,Pop
2584060,2/21/2020,Pop
2522261,2/21/2020,Pop
2495588,2/21/2020,Pop
2467528,2/21/2020,Pop
2444125,2/21/2020,Pop
2396460,2/21/2020,Pop
2385894,2/21/2020,Rap
2308261,2/21/2020,Rap
2287264,2/21/2020,Pop
2256854,2/21/2020,Reggaeton
2244243,2/21/2020,Pop
2243969,2/21/2020,Rap
2218490,2/21/2020,Pop
2217097,2/21/2020,Pop
2192258,2/21/2020,Pop
2119563,2/21/2020,Pop
2084847,2/21/2020,Pop
2055738,2/21/2020,Pop
2036026,2/21/2020,Pop
1970972,2/21/2020,Edm
1967475,2/21/2020,Pop
1934399,2/21/2020,Pop
1919934,2/21/2020,Pop
1916319,2/21/2020,Pop
1911065,2/21/2020,Reggaeton
1877009,2/21/2020,Reggaeton
1869815,2/21/2020,Reggaeton
1833063,2/21/2020,Reggaeton
1821831,2/21/2020,Pop
1813066,2/21/2020,Edm
1801531,2/21/2020,Rap
1774579,2/21/2020,Pop
1733826,2/21/2020,Rap
1708892,2/21/2020,Pop
1693464,2/21/2020,Pop
1645104,2/21/2020,Rap
1635935,2/21/2020,Pop
1633623,2/21/2020,Rap
1609315,2/21/2020,Rock
1598532,2/21/2020,Reggaeton
1536233,2/21/2020,Rock
1535304,2/21/2020,Hip Hop
1507301,2/21/2020,Rap
1506893,2/21/2020,Hip Hop
1497545,2/21/2020,Pop
1492550,2/21/2020,Pop
1484782,2/21/2020,Pop
1461743,2/21/2020,Pop
1457613,2/21/2020,Pop
1434854,2/21/2020,Rap
1431314,2/21/2020,Hip Hop
1414403,2/21/2020,Pop
1412778,2/21/2020,Reggaeton
1398230,2/21/2020,Pop
1390225,2/21/2020,Pop
1367383,2/21/2020,Pop
1363936,2/21/2020,Hip Hop
1362385,2/21/2020,Hip Hop
1348625,2/21/2020,Pop
1328049,2/21/2020,Pop
1319225,2/21/2020,Rap
1296478,2/21/2020,Pop
1276989,2/21/2020,Rap
1274071,2/21/2020,Pop
1230686,2/21/2020,R&B
1227110,2/21/2020,Reggaeton
1218452,2/21/2020,R&B
1211411,2/21/2020,Pop
1204373,2/21/2020,Reggaeton
1199129,2/21/2020,Reggaeton
1193688,2/21/2020,Hip Hop
1180765,2/21/2020,Pop
1157149,2/21/2020,Rap
1151075,2/21/2020,Rap
1151017,2/21/2020,Pop
1137237,2/21/2020,Pop
1124830,2/21/2020,Rap
1123573,2/21/2020,Other
1121421,2/21/2020,Reggaeton
1113130,2/21/2020,Rap
1106962,2/21/2020,Hip Hop
1087455,2/21/2020,Hip Hop
1086422,2/21/2020,Pop
1084494,2/21/2020,Hip Hop
1084139,2/21/2020,Hip Hop
1067313,2/21/2020,Reggaeton
1067147,2/21/2020,Rap
1056226,2/21/2020,Hip Hop
1052841,2/21/2020,Edm
1037958,2/21/2020,Pop
1037711,2/21/2020,Hip Hop
1032516,2/21/2020,Hip Hop
1028001,2/21/2020,Pop
1001119,2/21/2020,Rock
993779,2/21/2020,Hip Hop
992187,2/21/2020,Rock
990211,2/21/2020,Hip Hop
983039,2/21/2020,Rap
982341,2/21/2020,Rap
981755,2/21/2020,Reggaeton
967789,2/21/2020,Reggaeton
967443,2/21/2020,Pop
964565,2/21/2020,Rap
962708,2/21/2020,Rock
960355,2/21/2020,Pop
959442,2/21/2020,Reggaeton
951168,2/21/2020,Reggaeton
949154,2/21/2020,Pop
945324,2/21/2020,Pop
943818,2/21/2020,Rock
935824,2/21/2020,Pop
935436,2/21/2020,Rap
929668,2/21/2020,Hip Hop
923886,2/21/2020,Reggaeton
916924,2/21/2020,Hip Hop
902052,2/21/2020,Reggaeton
895253,2/21/2020,Other
894564,2/21/2020,Rap
887447,2/21/2020,Edm
885756,2/21/2020,Hip Hop
885194,2/21/2020,Rap
883630,2/21/2020,Pop
881670,2/21/2020,Other
878482,2/21/2020,Pop
877825,2/21/2020,Pop
875188,2/21/2020,Pop
862035,2/21/2020,Pop
849422,2/21/2020,Rap
849159,2/21/2020,Reggaeton
847625,2/21/2020,Rap
845416,2/21/2020,Rock
840665,2/21/2020,Pop
838997,2/21/2020,Hip Hop
835670,2/21/2020,Pop
832110,2/21/2020,Pop
827954,2/21/2020,Rap
827365,2/21/2020,Hip Hop
827012,2/21/2020,Pop
823050,2/21/2020,R&B
822672,2/21/2020,Edm
820974,2/21/2020,Rap
818146,2/21/2020,Other
817490,2/21/2020,Rock
817376,2/21/2020,Pop
816874,2/21/2020,Hip Hop
816549,2/21/2020,Pop
816224,2/21/2020,Rap
815288,2/21/2020,Pop
810356,2/21/2020,Pop
810306,2/21/2020,Rap
809165,2/21/2020,Rap
808880,2/21/2020,Pop
807884,2/21/2020,Hip Hop
807038,2/21/2020,Rap
799633,2/21/2020,Pop
795929,2/21/2020,Pop
794784,2/21/2020,Reggaeton
794240,2/21/2020,Reggaeton
793745,2/21/2020,Hip Hop
792119,2/21/2020,Pop
791302,2/21/2020,Hip Hop
789003,2/21/2020,R&B
788700,2/21/2020,Pop
787267,2/21/2020,Hip Hop
786192,2/21/2020,Pop
783454,2/21/2020,R&B
781084,2/21/2020,Pop
780587,2/21/2020,Edm
777669,2/21/2020,Rap
776919,2/21/2020,Rap
776089,2/21/2020,Edm
774614,2/21/2020,Rap
772682,2/21/2020,Edm
768194,2/21/2020,Pop
764084,2/21/2020,R&B
761161,2/21/2020,Hip Hop
757369,2/21/2020,Pop
756133,2/21/2020,Pop
754390,2/21/2020,Edm
754254,2/21/2020,R&B
753320,2/21/2020,Reggaeton
6308700,2/22/2020,Pop
6262836,2/22/2020,R&B
6026786,2/22/2020,Rap
4727094,2/22/2020,Pop
4590302,2/22/2020,Reggaeton
4442940,2/22/2020,Pop
4000056,2/22/2020,R&B
3826359,2/22/2020,R&B
3798833,2/22/2020,Rap
3714388,2/22/2020,Pop
3499702,2/22/2020,Pop
3110656,2/22/2020,Hip Hop
2999225,2/22/2020,Pop
2967649,2/22/2020,Reggaeton
2891954,2/22/2020,Rap
2758771,2/22/2020,Pop
2706435,2/22/2020,Rock
2612030,2/22/2020,Hip Hop
2589844,2/22/2020,Pop
2576000,2/22/2020,Pop
2495156,2/22/2020,Pop
2423924,2/22/2020,Rap
2339649,2/22/2020,Pop
2324163,2/22/2020,Pop
2283199,2/22/2020,Reggaeton
2226869,2/22/2020,Pop
2190614,2/22/2020,Rap
2158578,2/22/2020,Rap
2157713,2/22/2020,Pop
2123059,2/22/2020,Pop
2111749,2/22/2020,Pop
2038427,2/22/2020,Pop
1973527,2/22/2020,Reggaeton
1967347,2/22/2020,Pop
1890675,2/22/2020,Reggaeton
1880844,2/22/2020,Reggaeton
1880157,2/22/2020,Pop
1863393,2/22/2020,Edm
1811455,2/22/2020,Reggaeton
1806073,2/22/2020,Pop
1750563,2/22/2020,Edm
1724909,2/22/2020,Rap
1701600,2/22/2020,Pop
1697440,2/22/2020,Pop
1695149,2/22/2020,Pop
1690210,2/22/2020,Pop
1688192,2/22/2020,Pop
1649920,2/22/2020,Rap
1644805,2/22/2020,Reggaeton
1635455,2/22/2020,Rap
1634732,2/22/2020,Pop
1604137,2/22/2020,Pop
1582197,2/22/2020,Pop
1570952,2/22/2020,Rap
1512589,2/22/2020,Pop
1469678,2/22/2020,Rock
1469581,2/22/2020,Pop
1449725,2/22/2020,Rap
1441014,2/22/2020,Pop
1436355,2/22/2020,Reggaeton
1431278,2/22/2020,Hip Hop
1424952,2/22/2020,Rock
1409888,2/22/2020,Pop
1395496,2/22/2020,Hip Hop
1371024,2/22/2020,Rap
1355096,2/22/2020,Rap
1341141,2/22/2020,Pop
1340295,2/22/2020,Pop
1329730,2/22/2020,Pop
1329340,2/22/2020,Hip Hop
1325908,2/22/2020,Hip Hop
1321625,2/22/2020,Pop
1318234,2/22/2020,Pop
1303362,2/22/2020,Pop
1298016,2/22/2020,Pop
1294267,2/22/2020,Hip Hop
1259935,2/22/2020,Pop
1245704,2/22/2020,Rap
1241202,2/22/2020,Reggaeton
1236462,2/22/2020,Reggaeton
1231377,2/22/2020,Pop
1227778,2/22/2020,Pop
1206431,2/22/2020,Reggaeton
1185928,2/22/2020,Pop
1167539,2/22/2020,Rap
1147908,2/22/2020,Pop
1134217,2/22/2020,Pop
1122636,2/22/2020,Hip Hop
1115955,2/22/2020,Pop
1112100,2/22/2020,Rap
1110365,2/22/2020,Reggaeton
1102999,2/22/2020,R&B
1100247,2/22/2020,Rap
1099029,2/22/2020,Pop
1086513,2/22/2020,Hip Hop
1084284,2/22/2020,Other
1071431,2/22/2020,R&B
1069598,2/22/2020,Rap
1064743,2/22/2020,Reggaeton
1059391,2/22/2020,Pop
1054238,2/22/2020,Pop
1047249,2/22/2020,Hip Hop
1037515,2/22/2020,Edm
1022588,2/22/2020,Hip Hop
1019113,2/22/2020,Reggaeton
1016597,2/22/2020,Rap
